"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 28 05:55:25 GMT 2023","Wed Jun 28 05:55:25 GMT 2023","386","tests","test_api","TestBookstoreAPI","","","test_unauthorised_request_order_by_id",""
"passed","Wed Jun 28 05:55:22 GMT 2023","Wed Jun 28 05:55:23 GMT 2023","511","tests","test_api","TestBookstoreAPI","","","test_submit_unauthorised_order",""
"passed","Wed Jun 28 05:55:23 GMT 2023","Wed Jun 28 05:55:24 GMT 2023","571","tests","test_api","TestBookstoreAPI","","","test_submit_order_with_invalid_or_non_existent_id",""
"passed","Wed Jun 28 05:55:20 GMT 2023","Wed Jun 28 05:55:20 GMT 2023","469","tests","test_api","TestBookstoreAPI","","","test_request_non_existent_book_type",""
"passed","Wed Jun 28 05:55:21 GMT 2023","Wed Jun 28 05:55:21 GMT 2023","489","tests","test_api","TestBookstoreAPI","","","test_request_non_existent_book",""
"passed","Wed Jun 28 05:55:27 GMT 2023","Wed Jun 28 05:55:27 GMT 2023","491","tests","test_api","TestBookstoreAPI","","","test_unauthorized_updating_existing_order",""
"passed","Wed Jun 28 05:55:28 GMT 2023","Wed Jun 28 05:55:29 GMT 2023","1106","tests","test_api","TestBookstoreAPI","","","test_delete_existing_order",""
"passed","Wed Jun 28 05:55:18 GMT 2023","Wed Jun 28 05:55:19 GMT 2023","548","tests","test_api","TestBookstoreAPI","","","test_request_list_of_all_books",""
"passed","Wed Jun 28 05:55:21 GMT 2023","Wed Jun 28 05:55:22 GMT 2023","635","tests","test_api","TestBookstoreAPI","","","test_register_new_user",""
"passed","Wed Jun 28 05:55:19 GMT 2023","Wed Jun 28 05:55:20 GMT 2023","382","tests","test_api","TestBookstoreAPI","","","test_request_list_of_fiction_books",""
"passed","Wed Jun 28 05:55:26 GMT 2023","Wed Jun 28 05:55:27 GMT 2023","1259","tests","test_api","TestBookstoreAPI","","","test_updating_existing_order",""
"passed","Wed Jun 28 05:55:25 GMT 2023","Wed Jun 28 05:55:26 GMT 2023","502","tests","test_api","TestBookstoreAPI","","","test_request_order_by_invalid_id",""
"passed","Wed Jun 28 05:55:24 GMT 2023","Wed Jun 28 05:55:25 GMT 2023","387","tests","test_api","TestBookstoreAPI","","","test_request_order_by_id",""
"passed","Wed Jun 28 05:55:24 GMT 2023","Wed Jun 28 05:55:24 GMT 2023","495","tests","test_api","TestBookstoreAPI","","","test_request_all_book_orders",""
"passed","Wed Jun 28 05:55:22 GMT 2023","Wed Jun 28 05:55:22 GMT 2023","779","tests","test_api","TestBookstoreAPI","","","test_submit_new_book_order",""
"passed","Wed Jun 28 05:55:19 GMT 2023","Wed Jun 28 05:55:19 GMT 2023","410","tests","test_api","TestBookstoreAPI","","","test_request_list_of_non_fiction_books",""
"passed","Wed Jun 28 05:55:27 GMT 2023","Wed Jun 28 05:55:28 GMT 2023","486","tests","test_api","TestBookstoreAPI","","","test_updating_invalid_order",""
"passed","Wed Jun 28 05:55:17 GMT 2023","Wed Jun 28 05:55:18 GMT 2023","1171","tests","test_api","TestBookstoreAPI","","","test_request_status",""
"passed","Wed Jun 28 05:55:20 GMT 2023","Wed Jun 28 05:55:21 GMT 2023","488","tests","test_api","TestBookstoreAPI","","","test_request_single_book",""
"passed","Wed Jun 28 05:55:24 GMT 2023","Wed Jun 28 05:55:24 GMT 2023","378","tests","test_api","TestBookstoreAPI","","","test_unauthorised_request_all_book_orders",""
